20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
20.05,49,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
19.05,52,1015,2.06,0
18.05,55,1015,2.06,0
